id,user,standard_answer
qa_600,Pumasok na ba withdrawal sa GCash,"Para malaman kung pumasok na ang inyong withdrawal sa GCash, mag-log in sa inyong myHF area, pumunta sa My Wallet > Wallet Actions > Wallet Finances, at piliin ang Withdrawals tab para makita ang status ng inyong withdrawal. Kung gusto ninyo ng agarang tulong, maaari kayong kumonekta sa isang Live Agent."
qa_601,GCash withdrawal received,"Para malaman kung pumasok na ang inyong withdrawal sa GCash, mag-log in sa inyong myHF area, pumunta sa My Wallet > Wallet Actions > Wallet Finances, at piliin ang Withdrawals tab para makita ang status ng inyong withdrawal. Kung gusto ninyo ng agarang tulong, maaari kayong kumonekta sa isang Live Agent."
qa_602,Ang tagal pumasok ng withdrawal,Ang processing time ay ang oras na kailangan para ma-review at ma-proseso ng HFM ang inyong withdrawal request bago ito maipasa sa processor ng inyong napiling withdrawal method. Ang oras para makita ang pondo sa inyong account ay depende sa payment method na ginagamit ninyo. Maaari ninyong tingnan ang processing times sa aming website.
qa_603,How much to withdraw in e-wallet,"You can withdraw any amount from the funds that are surplus to your margin requirement. There is no specific minimum withdrawal limit for transfers from trading accounts. To make a withdrawal, log in to your myHF area, select Withdraw, and choose your e-wallet as the withdrawal method. Withdrawals are processed within 24 hours."
qa_604,E-wallet withdrawal amount,"You can withdraw any amount from the funds that are surplus to your margin requirement. There is no specific minimum withdrawal limit for transfers from trading accounts. To make a withdrawal, log in to your myHF area, select Withdraw, and choose your e-wallet as the withdrawal method. Withdrawals are processed within 24 hours."
qa_605,Give me a trader,We will connect you with one of our live agents to assist you.
qa_606,I need a trader,We will connect you with one of our live agents to assist you.
qa_607,Cannot deposit via GCash,"If you are unable to make a deposit via GCash, please try the following steps: Log in to your myHF area, click on Deposit, select your preferred method and follow the instructions. Ensure your account is fully verified with approved documents. If you receive any error messages or continue to experience issues, please email our Deposit Department at deposit@hfm.com or contact a Live Agent for further support."
qa_608,GCash deposit not working,"If you are unable to make a deposit via GCash, please try the following steps: Log in to your myHF area, click on Deposit, select your preferred method and follow the instructions. Ensure your account is fully verified with approved documents. If you receive any error messages or continue to experience issues, please email our Deposit Department at deposit@hfm.com or contact a Live Agent for further support."
qa_609,Maximum transfer from live account to wallet,"There is no specified maximum limit for transferring funds from your live account to your wallet. You can transfer any amount available in your live account equity. To transfer funds, log into your myHF area, select Transfer funds on the left-hand menu, choose the account from which you wish to transfer and the receiving account, enter the amount and click Transfer Funds."
qa_610,Max transfer to wallet,"There is no specified maximum limit for transferring funds from your live account to your wallet. You can transfer any amount available in your live account equity. To transfer funds, log into your myHF area, select Transfer funds on the left-hand menu, choose the account from which you wish to transfer and the receiving account, enter the amount and click Transfer Funds."
qa_611,How to earn money from trading app,We will connect you with one of our live agents to assist you.
qa_612,Earn money trading,We will connect you with one of our live agents to assist you.
qa_613,Minimum lot size for cent account,The minimum trade size we accept is 1 micro lot (0.01 lots). The minimum initial deposit depends on the account type selected. Please visit https://www.hfm.com/int/en/trading-accounts to view all our accounts and the minimum initial deposit for each account type.
qa_614,Deposit location,"If your deposit transaction was successful but you have not received the funds in your myHF account, please send a screenshot of the deposit receipt or any confirmation of the successful transaction to deposit@hfm.com, and our Deposit Department will assist you further regarding this matter."
qa_615,How to deposit and withdraw locally,"Please log in to your myHF area, click on deposit or withdraw, select your preferred method and follow the instructions on the screen. As part of our anti-money laundering procedures, withdrawals must be made to the same method you used for deposits. For specific local payment methods available in your region, check the available options in your myHF area."
qa_616,Local deposit and withdrawal,"Please log in to your myHF area, click on deposit or withdraw, select your preferred method and follow the instructions on the screen. As part of our anti-money laundering procedures, withdrawals must be made to the same method you used for deposits. For specific local payment methods available in your region, check the available options in your myHF area."
qa_617,MT5 connection problem,"If you are experiencing connection problems with MT5, please check your internet connection, ensure you are using the correct server (hfmarkets), verify your trading account number and password are correct, and try restarting the platform. If the issue persists, please contact our Live Agents for technical assistance."
qa_618,MT5 not connecting,"If you are experiencing connection problems with MT5, please check your internet connection, ensure you are using the correct server (hfmarkets), verify your trading account number and password are correct, and try restarting the platform. If the issue persists, please contact our Live Agents for technical assistance."
qa_619,Live account investor password,"For security reasons, we cannot share passwords directly. To reset your trader's password, log into your myHF area, go to My Trading Accounts, click the cog wheel under ACTIONS next to your account, select Change Password, enter a new password meeting security criteria, and verify with OTP sent to your registered email."
qa_620,Investor password for live account,"For security reasons, we cannot share passwords directly. To reset your trader's password, log into your myHF area, go to My Trading Accounts, click the cog wheel under ACTIONS next to your account, select Change Password, enter a new password meeting security criteria, and verify with OTP sent to your registered email."
qa_621,Withdrawal rejected after phone update,"If your withdrawal is being rejected after updating your phone number, ensure your account verification is complete, check that withdrawals are being made to the same card used for deposits in the last 6 months, and verify all account details are updated. If the issue persists, please contact our Live Agents for assistance."
qa_622,Withdrawal rejected phone number change,"If your withdrawal is being rejected after updating your phone number, ensure your account verification is complete, check that withdrawals are being made to the same card used for deposits in the last 6 months, and verify all account details are updated. If the issue persists, please contact our Live Agents for assistance."
qa_623,Where to send deposit screenshot,Please send the screenshot of your deposit receipt or transaction confirmation to deposit@hfm.com for assistance with deposit-related issues.
qa_624,Send deposit screenshot where,Please send the screenshot of your deposit receipt or transaction confirmation to deposit@hfm.com for assistance with deposit-related issues.
qa_625,Trading advice and account status,We will connect you with one of our live agents to assist you.
qa_626,What type of account did I select,"You can find your account type by logging into your myHF area and checking the My Trading Accounts section where all your live and demo trading accounts are listed along with their account types. If you need help identifying your account type or want to open a different account type, please contact our Live Agents."
qa_627,Which account type do I have,"You can find your account type by logging into your myHF area and checking the My Trading Accounts section where all your live and demo trading accounts are listed along with their account types. If you need help identifying your account type or want to open a different account type, please contact our Live Agents."
qa_628,How to claim deposit bonus,"For currently available bonuses and their conditions, you can check our website by going to the Promotions tab or log in to your myHF area to view available promotional offers."
qa_629,Claim bonus on deposit,"For currently available bonuses and their conditions, you can check our website by going to the Promotions tab or log in to your myHF area to view available promotional offers."
qa_630,Delete account and create new one,"If you wish to close your HFM account, please ensure you have first withdrawn all remaining funds. Once there are no funds left in your HFM account, you can send us an email from your registered email address, confirming you wish to close your HFM account, and including the reason behind your decision for feedback purposes. You can find our email address on our website Contact Us section."
qa_631,Close account and open new,"If you wish to close your HFM account, please ensure you have first withdrawn all remaining funds. Once there are no funds left in your HFM account, you can send us an email from your registered email address, confirming you wish to close your HFM account, and including the reason behind your decision for feedback purposes. You can find our email address on our website Contact Us section."
qa_632,Check inquiry status,"For checking the status of your inquiry or support request, please contact our Live Agents who can access your account details and provide updates on your case status."
qa_633,Inquiry status check,"For checking the status of your inquiry or support request, please contact our Live Agents who can access your account details and provide updates on your case status."
qa_634,Open account with 100 bonus,"For currently available bonuses and their conditions, you can check our website by going to the Promotions tab or log in to your myHF area to view available promotional offers and account types."
qa_635,Account with bonus,"For currently available bonuses and their conditions, you can check our website by going to the Promotions tab or log in to your myHF area to view available promotional offers and account types."
qa_636,Connect HFM to MetaTrader 5,"To connect to MT5, open your MT5 platform, click Settings, select New Account, choose Login to an existing account, type hfmarkets and select the broker name, enter your trading account number and trader's password, select the appropriate server, and click Sign in. If you continue to experience issues, please contact our Live Agents for assistance."
qa_637,Link HFM to MT5,"To connect to MT5, open your MT5 platform, click Settings, select New Account, choose Login to an existing account, type hfmarkets and select the broker name, enter your trading account number and trader's password, select the appropriate server, and click Sign in. If you continue to experience issues, please contact our Live Agents for assistance."
qa_638,Check myHF account details,"For security and privacy reasons, account details cannot be accessed directly through chat. Please log in to your myHF area on the website or HFM App to view your account information, or contact our Live Agents through official channels for account-specific assistance."
qa_639,View my account details,"For security and privacy reasons, account details cannot be accessed directly through chat. Please log in to your myHF area on the website or HFM App to view your account information, or contact our Live Agents through official channels for account-specific assistance."
qa_640,Delete HFM account to create new,"If you wish to close your HFM account, please ensure you have first withdrawn all remaining funds. Once there are no funds left in your HFM account, you can send us an email from your registered email address, confirming you wish to close your HFM account, and including the reason behind your decision for feedback purposes. You can find our email address on our website Contact Us section."
qa_641,Remove account and make new,"If you wish to close your HFM account, please ensure you have first withdrawn all remaining funds. Once there are no funds left in your HFM account, you can send us an email from your registered email address, confirming you wish to close your HFM account, and including the reason behind your decision for feedback purposes. You can find our email address on our website Contact Us section."
qa_642,Credit trading account with amount,"For account crediting or deposit assistance, please log in to your myHF area, click on Deposit, select your preferred method and follow the instructions. If you need specific assistance with your account, please contact our Live Agents who can provide personalized help based on your account details."
qa_643,Add credit to trading account,"For account crediting or deposit assistance, please log in to your myHF area, click on Deposit, select your preferred method and follow the instructions. If you need specific assistance with your account, please contact our Live Agents who can provide personalized help based on your account details."
qa_644,What to do after creating demo account,"After creating your demo account, you can start practicing trading by logging into your trading platform (MT4 or MT5) using your demo account credentials. You can add or remove virtual funds anytime from your myHF area under My Trading Accounts > Demo Accounts > Add or Remove funds. Use this account to practice trading strategies without risking real money."
qa_645,Next steps after demo account,"After creating your demo account, you can start practicing trading by logging into your trading platform (MT4 or MT5) using your demo account credentials. You can add or remove virtual funds anytime from your myHF area under My Trading Accounts > Demo Accounts > Add or Remove funds. Use this account to practice trading strategies without risking real money."
qa_646,How do I start trading,"To get started with trading: Create a trading account through your myHF area under Trading Accounts > Open Live Account or Open Demo Account, complete account verification for live accounts by submitting required documents, deposit funds for live trading, and log in to your trading platform (MT4/MT5) using your account credentials. For beginners, we recommend starting with a demo account to practice."
qa_647,Start trading steps,"To get started with trading: Create a trading account through your myHF area under Trading Accounts > Open Live Account or Open Demo Account, complete account verification for live accounts by submitting required documents, deposit funds for live trading, and log in to your trading platform (MT4/MT5) using your account credentials. For beginners, we recommend starting with a demo account to practice."
qa_648,Withdrawal limit explanation,"Withdrawal limits may be based on your available account balance minus any margin requirements for open positions. You can withdraw any amount that is surplus to margin requirements. To check your available withdrawal amount, log in to your myHF area and view your account balance. If you have specific questions about withdrawal limits, please contact our Live Agents."
qa_649,Explain withdrawal limits,"Withdrawal limits may be based on your available account balance minus any margin requirements for open positions. You can withdraw any amount that is surplus to margin requirements. To check your available withdrawal amount, log in to your myHF area and view your account balance. If you have specific questions about withdrawal limits, please contact our Live Agents."
qa_650,Beginner wants to join,"Welcome! As a beginner, we recommend starting with a demo account to practice trading without risk. Create your account through our website by clicking Register, then log into your myHF area to open a demo account under Trading Accounts > Open Demo Account. This allows you to learn trading with virtual funds before moving to live trading."
qa_651,New trader joining,"Welcome! As a beginner, we recommend starting with a demo account to practice trading without risk. Create your account through our website by clicking Register, then log into your myHF area to open a demo account under Trading Accounts > Open Demo Account. This allows you to learn trading with virtual funds before moving to live trading."
qa_652,Why was my business terminated during verification,"If your business with HFM was terminated during the verification process, this could be due to incomplete or rejected verification documents, failure to meet regulatory requirements, or other compliance issues. Please check your registered email for any notifications from our verification team explaining the reason. For specific details about your account termination and potential resolution, please contact our support team at the email address found on our Contact Us page, as they can review your case individually and provide detailed information about the termination reason."
qa_653,Business terminated verification,"If your business with HFM was terminated during the verification process, this could be due to incomplete or rejected verification documents, failure to meet regulatory requirements, or other compliance issues. Please check your registered email for any notifications from our verification team explaining the reason. For specific details about your account termination and potential resolution, please contact our support team at the email address found on our Contact Us page, as they can review your case individually and provide detailed information about the termination reason."
qa_654,Can I register from Kenya,"We offer services in many countries, which you can see by visiting our registration page and clicking 'Register.' If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking 'Register.'"
qa_655,Kenya registration available,"We offer services in many countries, which you can see by visiting our registration page and clicking 'Register.' If your country of residence is not an option, it means we don't service your region at this time. We are not able to service residents of certain jurisdictions, including the USA, Canada, Sudan, Syria, Iran, and North Korea. You can start registering from our website by clicking 'Register.'"
qa_656,What is HFM company,"HFM is a unified brand name of the HF Markets Group, a global online trading provider offering access to Forex, Commodities, Indices, Shares, and Cryptocurrencies. We provide trading services through popular platforms like MT4 and MT5, with competitive spreads and leverage up to 1:2000. HFM is regulated by multiple financial authorities worldwide including CySEC, FCA, FSCA, and others, ensuring a secure and reliable trading environment for our clients."
qa_657,Tell me about HFM company,"HFM is a unified brand name of the HF Markets Group, a global online trading provider offering access to Forex, Commodities, Indices, Shares, and Cryptocurrencies. We provide trading services through popular platforms like MT4 and MT5, with competitive spreads and leverage up to 1:2000. HFM is regulated by multiple financial authorities worldwide including CySEC, FCA, FSCA, and others, ensuring a secure and reliable trading environment for our clients."
qa_658,Missing deposit,"If your deposit transaction was successful but you have not received the funds in your myHF account, please send a screenshot of the deposit receipt or any confirmation of the successful transaction to deposit@hfm.com, and our Deposit Department will assist you further regarding this matter."
qa_659,I encounter error in my MT5 account,"If you are experiencing connection problems with MT5, please check your internet connection, ensure you are using the correct server (hfmarkets), verify your trading account number and password are correct, and try restarting the platform. If the issue persists, please contact our Live Agents for technical assistance."
qa_660,MT5 account error,"If you are experiencing connection problems with MT5, please check your internet connection, ensure you are using the correct server (hfmarkets), verify your trading account number and password are correct, and try restarting the platform. If the issue persists, please contact our Live Agents for technical assistance."
qa_661,Pwede ba ako mag pa copy Trades,"Para sa copy trading setup at mga invitations, makipag-ugnayan sa aming Live Agents na makapagbibigay ng detalyadong gabay sa copy trading features at account configuration."
qa_662,Copy trades setup,"Para sa copy trading setup at mga invitations, makipag-ugnayan sa aming Live Agents na makapagbibigay ng detalyadong gabay sa copy trading features at account configuration."
qa_663,Is gcash deposit on maintenance,"If you are unable to make a deposit via GCash, please try the following steps: Log in to your myHF area, click on Deposit, select your preferred method and follow the instructions. Ensure your account is fully verified with approved documents. If you receive any error messages or continue to experience issues, please email our Deposit Department at deposit@hfm.com or contact a Live Agent for further support."
qa_664,GCash deposit maintenance,"If you are unable to make a deposit via GCash, please try the following steps: Log in to your myHF area, click on Deposit, select your preferred method and follow the instructions. Ensure your account is fully verified with approved documents. If you receive any error messages or continue to experience issues, please email our Deposit Department at deposit@hfm.com or contact a Live Agent for further support."
qa_665,How do I add IB code when opening bonus account,"To add an IB code when opening a bonus account, you can add the affiliate ID upon opening your wallet or trading account. For assistance with IB account linking and bonus account setup, please contact our Partners Department at partners@hfm.com or speak with our Live Agents who can provide specific guidance based on your account configuration and bonus terms."
qa_666,Add IB code to bonus account,"To add an IB code when opening a bonus account, you can add the affiliate ID upon opening your wallet or trading account. For assistance with IB account linking and bonus account setup, please contact our Partners Department at partners@hfm.com or speak with our Live Agents who can provide specific guidance based on your account configuration and bonus terms."
qa_667,Meron po bang error sa system,"Para sa mga isyu sa trading execution, stop loss behavior, o mga sistema ng platform, mangyaring makipag-ugnayan sa aming Live Agents na makapagbibigay ng detalyadong tulong at makakapag-review ng inyong trade history para sa mga ganitong teknikal na problema."
qa_668,System error stop loss,"Para sa mga isyu sa trading execution, stop loss behavior, o mga sistema ng platform, mangyaring makipag-ugnayan sa aming Live Agents na makapagbibigay ng detalyadong tulong at makakapag-review ng inyong trade history para sa mga ganitong teknikal na problema."
qa_669,Please help,"I'm here to assist you with any questions or issues you may have regarding your HFM account, trading, deposits, withdrawals, or platform usage. Please provide more specific details about what you need help with, or feel free to connect to a Live Agent for immediate personalized assistance."
qa_670,I need help,"I'm here to assist you with any questions or issues you may have regarding your HFM account, trading, deposits, withdrawals, or platform usage. Please provide more specific details about what you need help with, or feel free to connect to a Live Agent for immediate personalized assistance."
qa_671,Why does my account say pending,"If your account shows as pending, this typically means your account verification is incomplete. You need to submit Proof of Identification (passport, National ID, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours. If you need immediate assistance, please contact our Live Agents."
qa_672,Account pending status,"If your account shows as pending, this typically means your account verification is incomplete. You need to submit Proof of Identification (passport, National ID, or driving license) and Proof of Address (recent bank statement or utility bill not older than 6 months). Upload documents in your myHF area or email to backoffice@hfm.com. Verification takes 24-48 hours. If you need immediate assistance, please contact our Live Agents."
qa_673,Widrawal,"To make a withdrawal, log in to your myHF area (Client Area) and select 'Withdraw'. Choose your preferred withdrawal method and enter the amount. Withdrawals are processed within 24 hours. Funds will be sent to the same card used for deposits in the last 6 months. If your card has been cancelled, provide an official confirmation letter from your bank. HFM does not charge withdrawal fees, but banks or payment processors may apply transfer fees. For processing times and available withdrawal options, visit Trading > Pricing > Withdrawal Options on our website. To cancel a withdrawal, contact a Live Agent immediately."
qa_674,How to widrawal,"To make a withdrawal, log in to your myHF area (Client Area) and select 'Withdraw'. Choose your preferred withdrawal method and enter the amount. Withdrawals are processed within 24 hours. Funds will be sent to the same card used for deposits in the last 6 months. If your card has been cancelled, provide an official confirmation letter from your bank. HFM does not charge withdrawal fees, but banks or payment processors may apply transfer fees. For processing times and available withdrawal options, visit Trading > Pricing > Withdrawal Options on our website. To cancel a withdrawal, contact a Live Agent immediately."
qa_675,Student document verification requirements,"For Proof of Legal Existence (Identity), submit a valid colored scanned copy of your passport, National ID card, or Driving License with your photo. For Proof of Address as a student without utility bills, you can provide: a recent bank statement in your name (not older than 6 months), any governmental document showing your name and physical address (not older than 6 months), or ask a family member to provide a utility bill with a signed declaration confirming your residence. Ensure the name on your ID matches the name on your address document. Upload documents via your myHF area or email to backoffice@hfm.com. Documents are reviewed within 48 hours."
qa_676,Student verification documents,"For Proof of Legal Existence (Identity), submit a valid colored scanned copy of your passport, National ID card, or Driving License with your photo. For Proof of Address as a student without utility bills, you can provide: a recent bank statement in your name (not older than 6 months), any governmental document showing your name and physical address (not older than 6 months), or ask a family member to provide a utility bill with a signed declaration confirming your residence. Ensure the name on your ID matches the name on your address document. Upload documents via your myHF area or email to backoffice@hfm.com. Documents are reviewed within 48 hours."
qa_677,Wala pa din po yung withdrawal pero complete na,"Kung nakakuha kayo ng confirmation na complete na ang withdrawal pero hindi pa rin dumadating ang pera, maaaring dahil ito sa processing times ng inyong bank o payment provider. I-check ninyo ang withdrawal status sa inyong myHF area: My Wallet > Wallet Actions > Wallet Finances > Withdrawals tab. Kung lumampas na sa expected processing time para sa inyong payment method, makipag-ugnayan sa aming Live Agents para sa assistance."
qa_678,Withdrawal complete pero wala pa,"Kung nakakuha kayo ng confirmation na complete na ang withdrawal pero hindi pa rin dumadating ang pera, maaaring dahil ito sa processing times ng inyong bank o payment provider. I-check ninyo ang withdrawal status sa inyong myHF area: My Wallet > Wallet Actions > Wallet Finances > Withdrawals tab. Kung lumampas na sa expected processing time para sa inyong payment method, makipag-ugnayan sa aming Live Agents para sa assistance."
qa_679,Ang tagal nmn punasok,Ang tagal ng pagpasok ng inyong withdrawal o pondo ay dahil sa proseso ng pag-review at pag-proseso ng HFM ng inyong withdrawal request bago ito maipasa sa processor ng inyong napiling withdrawal method. Ang oras para makita ang pondo sa inyong account ay depende sa payment method na ginagamit ninyo. Maaari ninyong tingnan ang processing times sa aming website sa Trading > Pricing > Withdrawal Options.
qa_680,Tagal pumasok ng pera,Ang tagal ng pagpasok ng inyong withdrawal o pondo ay dahil sa proseso ng pag-review at pag-proseso ng HFM ng inyong withdrawal request bago ito maipasa sa processor ng inyong napiling withdrawal method. Ang oras para makita ang pondo sa inyong account ay depende sa payment method na ginagamit ninyo. Maaari ninyong tingnan ang processing times sa aming website sa Trading > Pricing > Withdrawal Options.
qa_681,Regrading sa withrawal ko,"Para sa inyong withdrawal request, mag-log in sa inyong myHF area (Client Area) at piliin ang 'Withdraw'. Lahat ng withdrawal requests ay na-process within 24 hours. Tandaan: Maaari lang mag-withdraw ng funds na surplus sa margin requirement, funds ay babalik sa same card na ginamit para sa deposits sa last 6 months, walang withdrawal fees ang HFM pero may mga banks o payment processors na may transfer fees. Kung kailangan ninyo i-cancel ang withdrawal, makipag-ugnayan sa Live Agent kaagad."
qa_682,About my withdrawal,"Para sa inyong withdrawal request, mag-log in sa inyong myHF area (Client Area) at piliin ang 'Withdraw'. Lahat ng withdrawal requests ay na-process within 24 hours. Tandaan: Maaari lang mag-withdraw ng funds na surplus sa margin requirement, funds ay babalik sa same card na ginamit para sa deposits sa last 6 months, walang withdrawal fees ang HFM pero may mga banks o payment processors na may transfer fees. Kung kailangan ninyo i-cancel ang withdrawal, makipag-ugnayan sa Live Agent kaagad."
qa_683,Deposit time using bank or Maya,"Deposit processing times vary by payment method. Most deposits are processed quickly once completed. If your deposit was successful but funds are not showing in your myHF account, please send a screenshot of the deposit receipt or confirmation to deposit@hfm.com. For specific processing times for different methods, check the deposit options in your myHF area."
qa_684,Bank or Maya deposit time,"Deposit processing times vary by payment method. Most deposits are processed quickly once completed. If your deposit was successful but funds are not showing in your myHF account, please send a screenshot of the deposit receipt or confirmation to deposit@hfm.com. For specific processing times for different methods, check the deposit options in your myHF area."
qa_685,Cannot verify mobile number,"If you cannot verify your mobile number, please send an email from your registered email address to the contact email found on our Contact Us page. Include your new telephone number with the country code and your date of birth for verification purposes. All registered phone numbers must be unique and cannot be used for multiple accounts."
qa_686,Mobile number verification issue,"If you cannot verify your mobile number, please send an email from your registered email address to the contact email found on our Contact Us page. Include your new telephone number with the country code and your date of birth for verification purposes. All registered phone numbers must be unique and cannot be used for multiple accounts."
qa_687,How to monitor referral invites funding,"Currently, there is no direct feature to monitor if your referred users have funded their accounts through your referral link. For referral program details and tracking, please contact our Live Agents who can provide specific guidance on referral status and any available tracking options."
qa_688,Track referral funding,"Currently, there is no direct feature to monitor if your referred users have funded their accounts through your referral link. For referral program details and tracking, please contact our Live Agents who can provide specific guidance on referral status and any available tracking options."
qa_689,Unauthorized account access,"If you suspect unauthorized access to your account or attempted withdrawals, please take immediate action: Contact our Live Agents immediately to report the security incident, change your myHF area password and trading account passwords immediately, monitor your account activity in myHF area under My Wallet > Wallet Actions > Wallet Finances, and provide any relevant details about the suspected breach. Our security team will investigate and help secure your account."
qa_690,Security breach suspected,"If you suspect unauthorized access to your account or attempted withdrawals, please take immediate action: Contact our Live Agents immediately to report the security incident, change your myHF area password and trading account passwords immediately, monitor your account activity in myHF area under My Wallet > Wallet Actions > Wallet Finances, and provide any relevant details about the suspected breach. Our security team will investigate and help secure your account."
qa_691,Will deleting one account affect others,"Deleting or archiving one trading account will not affect your other trading accounts. Each trading account operates independently, so actions on one account (such as permanently deleting, archiving, or freezing) do not impact other accounts you hold. For example, if you archive your Cent account, your Pro account will remain fully functional. Please note that archived accounts cannot be reactivated later, but your other accounts will continue to operate normally."
qa_692,Archive account affect other accounts,"Deleting or archiving one trading account will not affect your other trading accounts. Each trading account operates independently, so actions on one account (such as permanently deleting, archiving, or freezing) do not impact other accounts you hold. For example, if you archive your Cent account, your Pro account will remain fully functional. Please note that archived accounts cannot be reactivated later, but your other accounts will continue to operate normally."
qa_693,Is this phone number from HFM,"For security reasons, we cannot verify specific phone numbers through chat. If you received a call claiming to be from HFM, please verify the caller's legitimacy by contacting our official support channels directly. You can reach us through our official website contact page at https://www.hfm.com/int/en/contact-us or connect to a Live Agent. Never provide personal or account information to unverified callers."
qa_694,Someone called from this number,"For security reasons, we cannot verify specific phone numbers through chat. If you received a call claiming to be from HFM, please verify the caller's legitimacy by contacting our official support channels directly. You can reach us through our official website contact page at https://www.hfm.com/int/en/contact-us or connect to a Live Agent. Never provide personal or account information to unverified callers."
qa_695,I want my money,"To withdraw your funds, please ensure your account is fully verified and you have available funds not tied to open trades or margin. Log in to your myHF area, select 'Withdraw', choose your preferred method, and follow the instructions. Withdrawals are processed within 24 hours. You can check your withdrawal status in My Wallet > Wallet Actions > Wallet Finances > Withdrawals tab. If you need assistance, please connect to a Live Agent."
qa_696,Give me my money,"To withdraw your funds, please ensure your account is fully verified and you have available funds not tied to open trades or margin. Log in to your myHF area, select 'Withdraw', choose your preferred method, and follow the instructions. Withdrawals are processed within 24 hours. You can check your withdrawal status in My Wallet > Wallet Actions > Wallet Finances > Withdrawals tab. If you need assistance, please connect to a Live Agent."
qa_697,How to trade using web browser,"You can trade using your web browser through HFM's WebTerminal. To access WebTerminal: Visit our website at https://www.hfm.com/int/en/platforms and select WebTerminal for browser-based trading, or access it directly from your myHF area under Trading Platforms. To log in: Open WebTerminal, click 'File' > 'Login to Trade Account', enter your trading account number and trader's password, choose the server (hfmarkets), and click 'Login'. WebTerminal allows you to trade directly from your browser without downloading any software."
qa_698,Trade on web browser,"You can trade using your web browser through HFM's WebTerminal. To access WebTerminal: Visit our website at https://www.hfm.com/int/en/platforms and select WebTerminal for browser-based trading, or access it directly from your myHF area under Trading Platforms. To log in: Open WebTerminal, click 'File' > 'Login to Trade Account', enter your trading account number and trader's password, choose the server (hfmarkets), and click 'Login'. WebTerminal allows you to trade directly from your browser without downloading any software."
qa_699,How many hours for deposit to reflect,"Deposit processing times vary depending on your payment method. Most deposits are processed instantly or within a few minutes, but some methods may take longer. Please note that deposits are usually credited to your account only after your documents have been approved and your myHF area is fully activated. You can check the specific processing times for each deposit method on our website by navigating to Trading > Pricing > Deposit Options. If your deposit transaction was successful but funds are not showing in your myHF account, please send a screenshot of your deposit receipt to deposit@hfm.com for assistance."
qa_700,Deposit reflection time,"Deposit processing times vary depending on your payment method. Most deposits are processed instantly or within a few minutes, but some methods may take longer. Please note that deposits are usually credited to your account only after your documents have been approved and your myHF area is fully activated. You can check the specific processing times for each deposit method on our website by navigating to Trading > Pricing > Deposit Options. If your deposit transaction was successful but funds are not showing in your myHF account, please send a screenshot of your deposit receipt to deposit@hfm.com for assistance."
qa_701,What can I do with 10 USD,"With 10 USD, you can start trading by opening a trading account with HFM. The minimum initial deposit depends on the account type selected. Please visit https://www.hfm.com/int/en/trading-accounts to view all our accounts and their minimum deposit requirements. To get started: Create a trading account via your myHF area or the HFM App, deposit your funds using the available deposit methods, and access the trading platform to choose the instruments you want to trade. If you need help with account setup or trading, feel free to ask!"
qa_702,Trading with 10 dollars,"With 10 USD, you can start trading by opening a trading account with HFM. The minimum initial deposit depends on the account type selected. Please visit https://www.hfm.com/int/en/trading-accounts to view all our accounts and their minimum deposit requirements. To get started: Create a trading account via your myHF area or the HFM App, deposit your funds using the available deposit methods, and access the trading platform to choose the instruments you want to trade. If you need help with account setup or trading, feel free to ask!"
qa_703,I want to include a broker ID,"To add an affiliate ID or partner code to your account, you can include it when opening your wallet or trading account. If you need to link your existing account to a partner or change your affiliate information, please contact our Partners Department at partners@hfm.com with your account details and the affiliate ID you wish to link. They will assist you with the linking process."
qa_704,Add broker ID to account,"To add an affiliate ID or partner code to your account, you can include it when opening your wallet or trading account. If you need to link your existing account to a partner or change your affiliate information, please contact our Partners Department at partners@hfm.com with your account details and the affiliate ID you wish to link. They will assist you with the linking process."
qa_705,Login issue affecting other accounts?,"No, login authorization problems with one account do not affect your other accounts. Each trading account operates independently, so login issues with one account will not impact the access or functionality of your other accounts. If you experience login problems with one account, you can still log in and trade on your other accounts without any issues."
qa_706,One account login problem impacts others?,"No, login authorization problems with one account do not affect your other accounts. Each trading account operates independently, so login issues with one account will not impact the access or functionality of your other accounts. If you experience login problems with one account, you can still log in and trade on your other accounts without any issues."
qa_707,Activate my live account,"To enable your live account, you need to complete the verification process by submitting the required documents: Upload a Proof of Identification (a current, colored scanned copy of your passport, National ID card, or Driving Licence) and a Proof of Address (a Bank Statement or Utility Bill not older than 6 months, showing your name and physical address). Make sure the name on both documents matches exactly. You can upload these documents directly from your myHF area or send them via email to backoffice@hfm.com. Once your documents are verified (usually within 48 hours), your account will be activated."
qa_708,Enable live trading account,"To enable your live account, you need to complete the verification process by submitting the required documents: Upload a Proof of Identification (a current, colored scanned copy of your passport, National ID card, or Driving Licence) and a Proof of Address (a Bank Statement or Utility Bill not older than 6 months, showing your name and physical address). Make sure the name on both documents matches exactly. You can upload these documents directly from your myHF area or send them via email to backoffice@hfm.com. Once your documents are verified (usually within 48 hours), your account will be activated."
